DATAFLOW,AUDST,BASE_PER,CAT_NSDP_RN,CLASS_INDS_RN,FREQ,PRC_TYP_RN,REPYEAREND,REPYEARSTART,STATE_CODE,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,MANI,0,2021-03-31,INR,6970300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,MEG,0,2021-03-31,INR,9016433198
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,MIZO,0,2021-03-31,INR,4490022589
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,MP,0,2021-03-31,INR,304567900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,NAGA,0,2021-03-31,INR,8573900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,ORI,0,2021-03-31,INR,173476057900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,PUN,0,2021-03-31,INR,236356000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,PY,0,2021-03-31,INR,11925075850
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,RAJA,0,2021-03-31,INR,399847552600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,SIKK,0,2021-03-31,INR,4456500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,TEL,0,2021-03-31,INR,473883851900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,TN,0,2021-03-31,INR,938967281000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,TRI,0,2021-03-31,INR,14028800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,UK,0,2021-03-31,INR,73541500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,UP,0,2021-03-31,INR,574213700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_FIN_SER,AFY,CURR_PRC,2021,2020,WB,0,2021-03-31,INR,570048000400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,ANN,0,2021-03-31,INR,7299678333
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,ANP,0,2021-03-31,INR,1763807724000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,ARP,0,2021-03-31,INR,60659400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,ASM,0,2021-03-31,INR,351838400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,BIH,0,2021-03-31,INR,704689235800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,CHD,0,2021-03-31,INR,1411300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,CHHT,0,2021-03-31,INR,385373400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,DEL,0,2021-03-31,INR,14765209780
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,GOA,0,2021-03-31,INR,24212719670
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,GUJ,0,2021-03-31,INR,1395782447000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,HAR,0,2021-03-31,INR,796626377000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,HP,0,2021-03-31,INR,124325646400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,JHK,0,2021-03-31,INR,248175400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,JNK,0,2021-03-31,INR,129403710300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,KAR,0,2021-03-31,INR,1096101531000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,KER,0,2021-03-31,INR,338161298200
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,MAH,0,2021-03-31,INR,1944212266000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,MANI,0,2021-03-31,INR,35499400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,MEG,0,2021-03-31,INR,39295004180
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,MIZO,0,2021-03-31,INR,29645537150
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,MP,0,2021-03-31,INR,1708315200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,NAGA,0,2021-03-31,INR,38852923250
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,ORI,0,2021-03-31,INR,530880370500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,PUN,0,2021-03-31,INR,886053472400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,PY,0,2021-03-31,INR,6608099634
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,RAJA,0,2021-03-31,INR,1747370851000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,SIKK,0,2021-03-31,INR,11911387550
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,TEL,0,2021-03-31,INR,837015273300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,TN,0,2021-03-31,INR,1257606590000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,TRI,0,2021-03-31,INR,89623300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,UK,0,2021-03-31,INR,129801800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,UP,0,2021-03-31,INR,2069124802000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CNST_PRC,2021,2020,WB,0,2021-03-31,INR,1372969212000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,ANN,0,2021-03-31,INR,11752179770
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,ANP,0,2021-03-31,INR,3247794635000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,ARP,0,2021-03-31,INR,111133700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,ASM,0,2021-03-31,INR,768180400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,BIH,0,2021-03-31,INR,1399854857000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,CHD,0,2021-03-31,INR,2564700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,CHHT,0,2021-03-31,INR,744567700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,DEL,0,2021-03-31,INR,26963719840
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,GOA,0,2021-03-31,INR,49134830670
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,GUJ,0,2021-03-31,INR,2341404452000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,HAR,0,2021-03-31,INR,1284674710000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,HP,0,2021-03-31,INR,162800249000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,JHK,0,2021-03-31,INR,490899100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,JNK,0,2021-03-31,INR,235649824600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,KAR,0,2021-03-31,INR,2161472398000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,KER,0,2021-03-31,INR,652948056500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,MAH,0,2021-03-31,INR,2903942590000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,MANI,0,2021-03-31,INR,75531400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,MEG,0,2021-03-31,INR,67019017780
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,MIZO,0,2021-03-31,INR,59479143410
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,MP,0,2021-03-31,INR,3911370200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,NAGA,0,2021-03-31,INR,77437622150
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,ORI,0,2021-03-31,INR,1096431372000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,PUN,0,2021-03-31,INR,1405412948000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,PY,0,2021-03-31,INR,12604984040
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,RAJA,0,2021-03-31,INR,2745660614000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,SIKK,0,2021-03-31,INR,27467446230
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,TEL,0,2021-03-31,INR,1664778495000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,TN,0,2021-03-31,INR,2154934052000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,TRI,0,2021-03-31,INR,196463200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,UK,0,2021-03-31,INR,240411000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,UP,0,2021-03-31,INR,3690801414000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_AGR_FOR_FISH,AFY,CURR_PRC,2021,2020,WB,0,2021-03-31,INR,2479330534000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,ANN,0,2021-03-31,INR,7518491571
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,ANP,0,2021-03-31,INR,400979952300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,ARP,0,2021-03-31,INR,11733900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,ASM,0,2021-03-31,INR,164863300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,BIH,0,2021-03-31,INR,291074924000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,CHD,0,2021-03-31,INR,11825200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,CHHT,0,2021-03-31,INR,190776900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,DEL,0,2021-03-31,INR,187389031400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,GOA,0,2021-03-31,INR,14940809400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,GUJ,0,2021-03-31,INR,705292683300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,HAR,0,2021-03-31,INR,304393024000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,HP,0,2021-03-31,INR,77360372760
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,JHK,0,2021-03-31,INR,152633200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,JNK,0,2021-03-31,INR,64028773300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,KAR,0,2021-03-31,INR,538989478100
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,KER,0,2021-03-31,INR,599444278200
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,MAH,0,2021-03-31,INR,832665130100
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,MANI,0,2021-03-31,INR,8620800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,MEG,0,2021-03-31,INR,9052248056
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,MIZO,0,2021-03-31,INR,14696547290
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,MP,0,2021-03-31,INR,366945800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,NAGA,0,2021-03-31,INR,8731043320
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,ORI,0,2021-03-31,INR,211186528900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,PUN,0,2021-03-31,INR,226033000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,PY,0,2021-03-31,INR,25682413880
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,RAJA,0,2021-03-31,INR,429414379900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,SIKK,0,2021-03-31,INR,6217842899
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,TEL,0,2021-03-31,INR,247313105800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,TN,0,2021-03-31,INR,1171394454000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,TRI,0,2021-03-31,INR,17792200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,UK,0,2021-03-31,INR,115571300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,UP,0,2021-03-31,INR,1020164100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CNST_PRC,2021,2020,WB,0,2021-03-31,INR,525697695600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CURR_PRC,2021,2020,ANN,0,2021-03-31,INR,9077479598
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_NSVA_CONST,AFY,CURR_PRC,2021,2020,ANP,0,2021-03-31,INR,570861854500
